year_month,geography,segment,variety,timeframe,period,date,units_prior_year,units_current_year,unit_variance,dollars_prior_year,dollars_current_year,dollar_variance,avg_price_prior_year,avg_price_current_year,avg_price_variance
2018-05-01,Miami/FTLauderdale,avocados,hass,last 04 wks,5,2018-05-20,2978470.54,4151020.3,0.393675124,3998764.99,4614676.17,0.154025351,1.342556502,1.111696845,-0.171955264
2017-12-01,Northeast,avocados,hass,last 04 wks,12,2017-12-03,12392708.97,15711224.16,0.267779644,18789587.16,21156789.34,0.125984789,1.516180781,1.346603493,-0.111845032
2018-02-01,Miami/FTLauderdale,avocados,hass,last 04 wks,2,2018-02-25,3095601.59,3509428.06,0.133682083,3233431.36,3970484.95,0.227947808,1.044524389,1.131376647,0.083150052
2019-12-01,Tampa,avocados,hass,last 04 wks,13,2019-12-29,2088112.9,2389629.09,0.144396498,2166225.17,2056170.86,-0.050804649,1.037408068,0.860456072,-0.170571255
2020-06-01,Buffalo/Rochester,avocados,hass,last 04 wks,6,2020-06-14,789924.76,1168735.33,0.479552723,1040939.22,1242562.62,0.19369373,1.317770087,1.063168528,-0.193206358
2017-01-01,Charlotte,avocados,hass,last 04 wks,13,2017-01-01,689023.94,688267.83,-0.001097364,671449.55,879228.1,0.309447746,0.974493789,1.277450524,0.310886266
2018-04-01,TotalUS,avocados,hass,last 04 wks,4,2018-04-22,133901028.8,182799249.7,0.365181816,179353796.5,194888990.2,0.086617591,1.339450474,1.066136708,-0.204049176
2020-07-01,Baltimore/Washington,avocados,hass,last 04 wks,7,2020-07-12,3793374.75,4957896.52,0.306988327,5763044.39,6618076.88,0.148364724,1.519239403,1.334855791,-0.121365738
2018-07-01,California,avocados,hass,last 04 wks,7,2018-07-15,24203985.06,29701155.59,0.227118407,34366419.06,33005486.03,-0.039600664,1.419866149,1.111252588,-0.217353981
2019-12-01,Richmond/Norfolk,avocados,hass,last 04 wks,12,2019-12-01,980983,1054904,0.08,1052237,1154833,0.1,1.07,1.09,0.02
2017-01-01,Portland,avocados,hass,last 04 wks,1,2017-01-29,2248691.93,2479703.41,0.102731493,2644753.31,2866339.29,0.083783232,1.176129676,1.155920211,-0.017183024
2019-08-01,Buffalo/Rochester,avocados,hass,last 04 wks,8,2019-08-11,769774.07,701627.25,-0.09,901411.65,974415.3,0.08,1.171008073,1.388793408,0.19
2019-07-01,Midsouth,avocados,hass,last 04 wks,7,2019-07-14,16708947.01,15239925.1,-0.09,19810645.43,21976721.87,0.11,1.185630993,1.442049205,0.22
2019-11-01,Cincinnati/Dayton,avocados,hass,last 04 wks,11,2019-11-03,1271189.78,1330061.36,0.05,1151949.37,1224401.66,0.06,0.906197791,0.920560282,0.02
2019-05-01,Buffalo/Rochester,avocados,hass,last 04 wks,5,2019-05-19,923519.16,809517.5,-0.12,1043560.55,1130785.92,0.08,1.129982566,1.396864083,0.24
2017-11-01,Syracuse,avocados,hass,last 04 wks,11,2017-11-05,204134.47,214483.31,0.050696191,298743.85,316509.16,0.059466697,1.463465969,1.475682001,0.008347329
2017-03-01,Syracuse,avocados,hass,last 04 wks,3,2017-03-26,299889.14,319943.97,0.066874146,358321.78,448568.78,0.251860213,1.194847469,1.402022923,0.173390712
2017-03-01,Albany,avocados,hass,last 04 wks,3,2017-03-26,412013.41,428197.68,0.03928093,492765.05,536982.97,0.089734286,1.195992747,1.254053899,0.048546408
2019-04-01,Denver,avocados,hass,last 04 wks,4,2019-04-21,4075126.75,4302327.06,0.06,4427429.6,4429137.76,0,1.086451998,1.029474909,-0.05
2020-01-01,Detroit,avocados,hass,last 04 wks,1,2020-01-26,2310452.43,2488574.36,0.077093961,2274526.02,2154206.08,-0.052898907,0.984450487,0.865638622,-0.120688513
2019-12-01,StLouis,avocados,hass,last 04 wks,13,2019-12-29,700290.08,670929.99,-0.041925612,867598.61,746727.37,-0.139317005,1.23891318,1.112973605,-0.101653269
2017-12-01,Sacramento,avocados,hass,last 04 wks,12,2017-12-03,1186588.58,1509467.52,0.2721069,1759280.66,1982043.58,0.126621593,1.482637445,1.313074679,-0.11436563
2019-10-01,Houston,avocados,hass,last 04 wks,10,2019-10-06,6454641.56,5940695.47,-0.08,5080765.93,5323034.97,0.05,0.787149198,0.896028924,0.14
2020-04-01,Nashville,avocados,hass,last 04 wks,4,2020-04-19,1318426.99,1389980.49,0.054271871,1204102.72,1402783.8,0.165003431,0.913287371,1.009211144,0.105031314
2017-06-01,NewOrleans/Mobile,avocados,hass,last 04 wks,6,2017-06-18,1203367.88,1174374.81,-0.024093272,1097283.79,1583095.82,0.442740551,0.911844007,1.348032848,0.478359059
2017-07-01,Hartford/Springfield,avocados,hass,last 04 wks,7,2017-07-16,1240077.39,1201005.21,-0.031507856,1820912.87,1976515.86,0.085453287,1.468386477,1.645717973,0.120766228
2018-12-01,Northeast,avocados,hass,last 04 wks,12,2018-12-02,15711224.16,15776466.67,0.004152605,21156789.34,21846604.24,0.032604895,1.346603493,1.384759002,0.028334628
2017-04-01,SanDiego,avocados,hass,last 04 wks,4,2017-04-23,2134279.38,1699719.64,-0.203609586,2035126.89,2443464.24,0.200644663,0.953542872,1.437568986,0.50760813
2020-02-01,Denver,avocados,hass,last 04 wks,2,2020-02-23,4228190.18,4691391.12,0.10955064,4311230.78,4828447.05,0.119969516,1.01963975,1.029214347,0.009390176
2019-03-01,Seattle,avocados,hass,last 04 wks,3,2019-03-24,2515045.99,2769508.71,0.1,3431180.69,3625660.75,0.06,1.364261609,1.309134987,-0.04
2017-12-01,Southeast,avocados,hass,last 04 wks,12,2017-12-03,10779454.9,13376188.87,0.240896594,15404934.04,16799727,0.090541962,1.429101395,1.255942718,-0.121166125
2018-01-01,Columbus,avocados,hass,last 04 wks,1,2018-01-28,746213.82,922283.93,0.235951285,804840.02,908940.28,0.129342798,1.078564881,0.98553195,-0.086256221
2019-02-01,Syracuse,avocados,hass,last 04 wks,2,2019-02-24,345095.74,412062.3,0.19,444922.06,455166.4,0.02,1.289271377,1.104605784,-0.14
2018-09-01,SanDiego,avocados,hass,last 04 wks,9,2018-09-09,1543486.13,1970546.03,0.276685285,2614797.84,2815245.26,0.076658859,1.694085738,1.428662522,-0.156676378
2017-05-01,SouthCarolina,avocados,hass,last 04 wks,5,2017-05-21,1817168.63,1729824.38,-0.048066123,1727197.83,2332633.11,0.350530362,0.95048847,1.348479728,0.418722869
2020-06-01,Raleigh/Greensboro,avocados,hass,last 04 wks,6,2020-06-14,1710363.23,2272840.5,0.32886422,2189828.08,2616757,0.194960017,1.280329255,1.151315721,-0.100765903
2018-08-01,SanDiego,avocados,hass,last 04 wks,8,2018-08-12,1923519.06,2265131.47,0.177597622,2738063.39,2585336.9,-0.055779019,1.423465692,1.141362845,-0.198180292
2020-04-01,Portland,avocados,hass,last 04 wks,4,2020-04-19,2881004.49,3427824.82,0.189801971,3536966.68,4660351.43,0.317612477,1.227685237,1.359565227,0.107421663
2020-07-01,Buffalo/Rochester,avocados,hass,last 04 wks,7,2020-07-12,740890.08,1048540.37,0.415244175,1005080.62,1133815.78,0.128084412,1.356585339,1.081327732,-0.202904748
2019-07-01,Spokane,avocados,hass,last 04 wks,7,2019-07-14,433086.87,358407.3,-0.17,572852.15,645320.73,0.13,1.322718812,1.800523399,0.36
2017-09-01,Portland,avocados,hass,last 04 wks,9,2017-09-10,2077454.72,2154072.98,0.036880833,2646875.53,3349189.8,0.265337097,1.274095413,1.554817237,0.2203303
2019-07-01,WestTex/NewMexico,avocados,hass,last 04 wks,7,2019-07-14,4309779.2,3361626.61,-0.22,3677998.66,3982219.13,0.08,0.853407678,1.184610783,0.39
2019-03-01,West,avocados,hass,last 04 wks,3,2019-03-24,30318720.97,32797173.46,0.08,30132179.89,32366590.42,0.07,0.99384733,0.986871337,-0.01
2017-06-01,Seattle,avocados,hass,last 04 wks,6,2017-06-18,2389581.48,2236403.51,-0.064102426,3019479.17,3693475.05,0.22321594,1.263601679,1.651524438,0.30699766
2019-01-01,Northeast,avocados,hass,last 04 wks,1,2019-01-06,21181739.7,24394834.55,0.15,28201009.92,30086378.99,0.07,1.331383084,1.233309409,-0.07
2019-01-01,Seattle,avocados,hass,last 04 wks,1,2019-01-06,2506462,2786932.92,0.11,3373852.08,3836627.75,0.14,1.346061532,1.376648761,0.02
2018-12-01,SanDiego,avocados,hass,last 04 wks,12,2018-12-02,1747348.65,1656890.71,-0.051768684,2095504.19,2311413.19,0.103034392,1.199247895,1.395030569,0.163254549
2020-03-01,Louisville,avocados,hass,last 04 wks,3,2020-03-22,552064.63,598261.17,0.083679587,551624.57,624874.1,0.132788737,0.999202883,1.0444838,0.045317039
2018-12-01,Pittsburgh,avocados,hass,last 04 wks,12,2018-12-02,445245.02,503776.89,0.131459909,571876.78,600863.64,0.050687248,1.284409155,1.192717752,-0.071388002
2017-12-01,NorthernNewEngland,avocados,hass,last 04 wks,13,2017-12-31,1595815.31,1644310.76,0.030389137,1932783.42,2091345.8,0.082038359,1.211157336,1.271867734,0.050125938
2018-03-01,GrandRapids,avocados,hass,last 04 wks,3,2018-03-25,544339.33,735639.34,0.351435216,924732.23,1084728.51,0.173019037,1.698815755,1.474538474,-0.132019779
2018-06-01,Detroit,avocados,hass,last 04 wks,6,2018-06-17,1572596.59,2389706.86,0.519593057,2150314.97,2708444.4,0.259557059,1.367365912,1.133379347,-0.171122128
2017-12-01,NewYork,avocados,hass,last 04 wks,12,2017-12-03,4056108.43,5203774.46,0.282947571,6628907.08,7587402.07,0.144593216,1.634302237,1.45805744,-0.107841005
2018-11-01,SanFrancisco,avocados,hass,last 04 wks,11,2018-11-04,3039586.23,3415674.97,0.123730242,4813969.64,5206030.72,0.081442367,1.583758208,1.524158699,-0.037631697
2020-01-01,Tampa,avocados,hass,last 04 wks,1,2020-01-26,2659930.99,3129819.36,0.176654346,2702749.24,2751773.45,0.018138645,1.016097504,0.879211588,-0.134717304
2019-12-01,Cincinnati/Dayton,avocados,hass,last 04 wks,12,2019-12-01,992211,1254031,0.26,956034,1145495,0.2,0.96,0.91,-0.05
2017-06-01,SouthCarolina,avocados,hass,last 04 wks,6,2017-06-18,1719774.32,1602609.26,-0.06812816,1747553.24,2251721.21,0.288499348,1.016152654,1.405034444,0.382700166
2017-11-01,Cincinnati/Dayton,avocados,hass,last 04 wks,11,2017-11-05,731256.27,975438.68,0.3339218,1128805.81,1407091.9,0.246531412,1.543652829,1.442522148,-0.065513877
2017-10-01,Philadelphia,avocados,hass,last 04 wks,10,2017-10-08,1579494.57,1656128.02,0.048517704,2416188.7,2626375.58,0.086991086,1.529722701,1.585852995,0.036693117
2017-12-01,Boise,avocados,hass,last 04 wks,12,2017-12-03,219304.62,292197.25,0.332380731,316830.25,378665.43,0.19516817,1.444703947,1.295924003,-0.102982998
2017-02-01,Cincinnati/Dayton,avocados,hass,last 04 wks,2,2017-02-26,925448.56,1177788.55,0.272667764,889167.67,1211748.52,0.362789675,0.960796427,1.028833673,0.070813384
2018-05-01,Detroit,avocados,hass,last 04 wks,5,2018-05-20,1539745.12,2352787.87,0.528037231,2129733.77,2312195.92,0.08567369,1.383172931,0.982747297,-0.289497882
2018-04-01,Denver,avocados,hass,last 04 wks,4,2018-04-22,2634656.49,4075126.75,0.546739306,3949259.19,4427429.6,0.121078508,1.498965503,1.086451998,-0.275198798
2018-07-01,Boise,avocados,hass,last 04 wks,7,2018-07-15,341151.18,457134.17,0.339975345,487717.56,556829.14,0.141704104,1.429622961,1.218086891,-0.147966335
2018-11-01,Tampa,avocados,hass,last 04 wks,11,2018-11-04,1524680.2,2331454.8,0.529143489,2230607.68,2258752.35,0.01261749,1.463000359,0.968816702,-0.337787789
2017-08-01,Boise,avocados,hass,last 04 wks,8,2017-08-13,304901.75,297397.99,-0.02461042,349985.56,460472.86,0.315691025,1.147863402,1.548338844,0.348887717
2017-04-01,Midsouth,avocados,hass,last 04 wks,4,2017-04-23,13236634.21,12678195.02,-0.042188912,14106652.55,18248671.55,0.293621679,1.065728064,1.439374574,0.350602112
2020-07-01,Seattle,avocados,hass,last 04 wks,7,2020-07-12,2173490.27,3300623.85,0.518582299,4361895.83,4650257.34,0.066109215,2.006862368,1.408902544,-0.297957565
2019-05-01,LasVegas,avocados,hass,last 04 wks,5,2019-05-19,1690876.78,1461544.22,-0.14,1836784.2,1851513.27,0.01,1.086290983,1.266819878,0.17
2020-06-01,Denver,avocados,hass,last 04 wks,6,2020-06-14,4102010.37,5006795.38,0.220571117,4564503.65,5387842.58,0.180378633,1.112747955,1.076106006,-0.032929244
2017-12-01,SouthCentral,avocados,hass,last 04 wks,13,2017-12-31,22725514.67,22749606.36,0.001060116,17087065.8,20574394.16,0.204091703,0.751889057,0.904384623,0.202816578
2020-03-01,Roanoke,avocados,hass,last 04 wks,3,2020-03-22,927430.29,981705.98,0.058522663,857348.8,958735.86,0.11825649,0.924434763,0.976601833,0.056431317
2018-09-01,LasVegas,avocados,hass,last 04 wks,9,2018-09-09,991452.57,1472298.79,0.484991652,1339642.89,1689043.56,0.260816276,1.35119211,1.147215206,-0.150960698
2020-01-01,Denver,avocados,hass,last 04 wks,1,2020-01-26,4179216.45,4535284.46,0.085199705,4569331.84,4343241.91,-0.049479867,1.093346539,0.957655898,-0.124105795
2019-02-01,Harrisburg/Scranton,avocados,hass,last 04 wks,2,2019-02-24,1363803.6,1608591.23,0.18,1646676.42,1656280.99,0.01,1.207414631,1.02964691,-0.15
2020-02-01,Philadelphia,avocados,hass,last 04 wks,2,2020-02-23,2622053.23,2699048.53,0.029364507,2952195.34,3090435.06,0.046826075,1.125909767,1.145009075,0.016963445
2018-03-01,Jacksonville,avocados,hass,last 04 wks,3,2018-03-25,582280.07,892824.36,0.533324608,930196.27,1053222.15,0.13225798,1.597506626,1.179652121,-0.26156668
2018-08-01,Roanoke,avocados,hass,last 04 wks,8,2018-08-12,550200.56,801042.25,0.455909551,709917.51,839983.26,0.183212483,1.290288599,1.048612929,-0.187303577
2018-04-01,SouthCentral,avocados,hass,last 04 wks,4,2018-04-22,25679167.7,33258176.81,0.295142319,25152979.92,26459475.08,0.051941963,0.979509158,0.795578039,-0.187778866
2017-06-01,StLouis,avocados,hass,last 04 wks,6,2017-06-18,867977.4,748071.86,-0.13814362,1007332.18,1129568.88,0.121346962,1.160551162,1.509973761,0.301083322
2020-01-01,Boise,avocados,hass,last 04 wks,1,2020-01-26,466896.93,550799.39,0.179702317,551569.68,569747.19,0.032955963,1.181352124,1.034400546,-0.124392698
2019-06-01,Baltimore/Washington,avocados,hass,last 04 wks,6,2019-06-16,4326340.69,3898797.96,-0.1,5813099.18,5838730.36,0,1.343652661,1.497571923,0.12
2018-02-01,Louisville,avocados,hass,last 04 wks,2,2018-02-25,412347.88,517231.68,0.254357558,463580.95,491954.26,0.06120465,1.124247201,0.951129405,-0.153985526
2018-07-01,Miami/FTLauderdale,avocados,hass,last 04 wks,7,2018-07-15,2318157.66,3651516.74,0.575180499,3356627.69,4421691.88,0.317301854,1.447972132,1.210919241,-0.163713711
2017-02-01,Seattle,avocados,hass,last 04 wks,2,2017-02-26,2462783.85,2535384.57,0.029479128,2957137.4,2953146.51,-0.001349579,1.200729573,1.164772613,-0.029945927
2017-04-01,Albany,avocados,hass,last 04 wks,4,2017-04-23,427319.2,388241.62,-0.09144822,496838.57,557034.31,0.121157542,1.162687214,1.434761966,0.234005113
2019-04-01,Louisville,avocados,hass,last 04 wks,4,2019-04-21,528169.87,590427.25,0.12,528866.15,613915.57,0.16,1.001318288,1.039781904,0.04
2018-12-01,Hartford/Springfield,avocados,hass,last 04 wks,13,2018-12-30,1201690.51,1228777.47,0.022540712,1634089.13,1744212.83,0.067391489,1.359825276,1.419470061,0.043862094
2019-11-01,Orlando,avocados,hass,last 04 wks,11,2019-11-03,2150261.81,2233302.51,0.04,2077758.4,2160323.19,0.04,0.96628159,0.967322242,0
2018-02-01,NorthernNewEngland,avocados,hass,last 04 wks,2,2018-02-25,2200764.03,2339458.83,0.063021205,2633510.44,2828039.42,0.073866797,1.196634625,1.208843423,0.010202611
2017-12-01,Albany,avocados,hass,last 04 wks,13,2017-12-31,352292.52,365907.97,0.038648138,438910.27,516383.34,0.17651232,1.245868831,1.411238296,0.13273425
2020-07-01,SouthCarolina,avocados,hass,last 04 wks,7,2020-07-12,1796492.25,2601781.33,0.448256362,2642366.97,2924263.51,0.106683342,1.470847965,1.123946688,-0.235851213
2017-09-01,Orlando,avocados,hass,last 04 wks,9,2017-09-10,1460727.21,1205940.88,-0.174424306,1695152.74,1999641.84,0.179623401,1.160485495,1.658159096,0.42884948
2018-12-01,Boston,avocados,hass,last 04 wks,13,2018-12-30,2143997.63,2196690.43,0.024576893,2823680.65,3114712.75,0.103068348,1.317016684,1.417911558,0.076608653
2018-04-01,Louisville,avocados,hass,last 04 wks,4,2018-04-22,335805.05,528169.87,0.572846716,517426.53,528866.15,0.022108685,1.540853927,1.001318288,-0.350153658
2019-01-01,Philadelphia,avocados,hass,last 04 wks,1,2019-01-06,2024400.22,2614648.79,0.29,2838661.06,2943265.86,0.04,1.402223252,1.125683064,-0.2
2018-07-01,Southeast,avocados,hass,last 04 wks,7,2018-07-15,15036422.61,22023771.58,0.464694905,20629163.35,24109039.64,0.168687224,1.371946232,1.094682605,-0.202095112
2017-01-01,Southeast,avocados,hass,last 04 wks,1,2017-01-29,14552383.74,15074405.57,0.035871912,14985107.04,18574573.99,0.239535623,1.029735561,1.232192799,0.196610902
2020-03-01,NewYork,avocados,hass,last 04 wks,3,2020-03-22,9140470.71,8351888.04,-0.086273748,11584200.74,12993132.91,0.121625324,1.267352755,1.555712055,0.227528838
2019-10-01,Southeast,avocados,hass,last 04 wks,10,2019-10-06,19352247.61,21476272.2,0.11,21407708.92,23511035.43,0.1,1.106213053,1.094744712,-0.01
2020-02-01,TotalUS,avocados,hass,last 04 wks,2,2020-02-23,201786525.2,206247688.1,0.022108329,188091210.8,199173119.2,0.058917736,0.932129688,0.965698675,0.036013215
2018-10-01,Midsouth,avocados,hass,last 04 wks,10,2018-10-07,10598717.02,13705522.11,0.293130299,17290400.5,17237192.27,-0.003077328,1.631367312,1.257682278,-0.229062475
2020-08-01,SanFrancisco,avocados,hass,last 04 wks,8,2020-08-09,3429348.6,4664170.22,0.360074686,6275331.63,6565310.22,0.046209285,1.829890268,1.407605192,-0.23077071
2018-12-01,Buffalo/Rochester,avocados,hass,last 04 wks,13,2018-12-30,522554.47,626010.38,0.197981102,656049.3,732402.08,0.116382686,1.255465866,1.169951974,-0.068113275
2019-02-01,Northeast,avocados,hass,last 04 wks,2,2019-02-24,23444337.22,25846958.65,0.1,30142989.78,29960983.14,-0.01,1.285725824,1.15916861,-0.1
2019-09-01,California,avocados,hass,last 04 wks,9,2019-09-08,24262918.53,24994073.75,0.03,33246501.68,36929105.12,0.11,1.370259791,1.47751445,0.08
2017-01-01,LasVegas,avocados,hass,last 04 wks,13,2017-01-01,1074767.31,1079265.03,0.004184831,987120.08,1090307.99,0.104534303,0.918450041,1.010231926,0.099931277
2017-06-01,Indianapolis,avocados,hass,last 04 wks,6,2017-06-18,787869.77,756062.18,-0.040371634,914397.37,1060935.06,0.160256027,1.160594561,1.40323784,0.209068081
2017-01-01,Columbus,avocados,hass,last 04 wks,13,2017-01-01,555226.4,622613,0.121367788,561451.7,677491.24,0.206677689,1.011212183,1.088141815,0.076076647
2018-10-01,Boston,avocados,hass,last 04 wks,10,2018-10-07,1919768.68,2490341.66,0.297209235,3034514.15,3631577.7,0.196757544,1.580666557,1.458264847,-0.077436768
2017-04-01,Raleigh/Greensboro,avocados,hass,last 04 wks,4,2017-04-23,1219576.21,1241113.39,0.017659561,1338268.27,1782510.69,0.331953189,1.097322381,1.436219047,0.308839656
2020-04-01,GrandRapids,avocados,hass,last 04 wks,4,2020-04-19,886890.89,880656.07,-0.007029974,1173387.22,1244031.36,0.060205309,1.323034472,1.412618844,0.067711292
2019-05-01,Orlando,avocados,hass,last 04 wks,5,2019-05-19,2436967.25,2089386.46,-0.14,2622938.57,2790062.16,0.06,1.076312605,1.335349976,0.24
2019-08-01,Harrisburg/Scranton,avocados,hass,last 04 wks,8,2019-08-11,1428122.55,1370205.42,-0.04,1527889.02,1576975.1,0.03,1.06985848,1.150904147,0.08
2018-02-01,Nashville,avocados,hass,last 04 wks,2,2018-02-25,1053480.7,1185524.28,0.125340293,879549.79,1089817.08,0.239062407,0.834898817,0.919270148,0.101055756
2020-01-01,Orlando,avocados,hass,last 04 wks,1,2020-01-26,2452364.47,2876751.6,0.173052226,2451877.93,2546799.88,0.038713979,0.999801604,0.885304063,-0.114520261
2019-06-01,Cincinnati/Dayton,avocados,hass,last 04 wks,6,2019-06-16,1312328.42,1396952.15,0.06,1481499.31,1634881.85,0.1,1.128908959,1.17032058,0.04
2019-12-01,Portland,avocados,hass,last 04 wks,12,2019-12-01,1904076,2542286,0.34,2450836,2964837,0.21,1.29,1.17,-0.09
2019-06-01,Charlotte,avocados,hass,last 04 wks,6,2019-06-16,1244297.38,1237435.08,-0.01,1585734.05,1728535.56,0.09,1.274401181,1.396869693,0.1
2018-03-01,WestTex/NewMexico,avocados,hass,last 04 wks,3,2018-03-25,3330680.43,3761304.99,0.129290266,3142262.05,3435256.3,0.093243099,0.943429463,0.913315009,-0.031920197
2019-08-01,Pittsburgh,avocados,hass,last 04 wks,8,2019-08-11,693984.49,535417.9,-0.23,751820.33,844384.92,0.12,1.083338808,1.577057696,0.46
2019-10-01,LosAngeles,avocados,hass,last 04 wks,10,2019-10-06,11260496.01,11821722.1,0.05,13462653.2,14350319.99,0.07,1.195564848,1.213894208,0.02
2020-05-01,Nashville,avocados,hass,last 04 wks,5,2020-05-17,1253380.7,1570952.32,0.253372036,1392309.57,1571635.58,0.128797513,1.110843314,1.000434934,-0.099391497
2019-11-01,Portland,avocados,hass,last 04 wks,11,2019-11-03,2585562.6,2603052.07,0.01,3023796.17,3309538.03,0.09,1.169492539,1.271406772,0.09
2018-03-01,Syracuse,avocados,hass,last 04 wks,3,2018-03-25,319943.97,374127.08,0.169351871,448568.78,422703.6,-0.05766157,1.402022923,1.129839626,-0.194136125
2018-05-01,Atlanta,avocados,hass,last 04 wks,5,2018-05-20,2277055.68,3536468.96,0.553088487,3028288.17,3269632.75,0.079696702,1.329913975,0.924547278,-0.304806705
2017-04-01,Seattle,avocados,hass,last 04 wks,4,2017-04-23,2524052.78,2222748.7,-0.11937313,3062793.83,3243349.96,0.058951448,1.213442862,1.459161785,0.202497316
2018-01-01,Seattle,avocados,hass,last 04 wks,1,2018-01-28,2548959.56,2506462,-0.016672512,3112252.42,3373852.08,0.08405477,1.220989328,1.346061532,0.102435133
2020-04-01,Detroit,avocados,hass,last 04 wks,4,2020-04-19,2596213.26,2434325.27,-0.062355428,2548431.45,2712332.22,0.064314373,0.981595576,1.114202877,0.135093622
2018-09-01,Detroit,avocados,hass,last 04 wks,9,2018-09-09,1260711.74,1887475.16,0.497150459,1875430.82,2329082.72,0.2418921,1.487596855,1.233967349,-0.17049613
2019-01-01,Spokane,avocados,hass,last 04 wks,1,2019-01-06,393645.33,450220.57,0.14,460957.2,548475.03,0.19,1.170996237,1.218236275,0.04
2020-05-01,Houston,avocados,hass,last 04 wks,5,2020-05-17,5982490.12,7489242.71,0.251860439,5466150,6603323.74,0.208039249,0.913691438,0.881707804,-0.035004853
2017-08-01,Orlando,avocados,hass,last 04 wks,8,2017-08-13,1441513.38,1412394.7,-0.020200076,1747585.14,1990481.46,0.138989692,1.212326687,1.409295475,0.162471709
2019-06-01,LosAngeles,avocados,hass,last 04 wks,6,2019-06-16,13816307.5,12728365.65,-0.08,13961794.02,16801088.64,0.2,1.010530058,1.319972187,0.31
2019-02-01,Denver,avocados,hass,last 04 wks,2,2019-02-24,4277274.85,4228190.18,-0.01,4156807.21,4311230.78,0.04,0.971835422,1.01963975,0.05
2019-07-01,West,avocados,hass,last 04 wks,7,2019-07-14,31777282.5,25338050.93,-0.2,33414761.13,37479508.63,0.12,1.051529851,1.479178834,0.41
2020-02-01,LosAngeles,avocados,hass,last 04 wks,2,2020-02-23,16000743.64,15935310.16,-0.004089402,13174925.68,15592558.86,0.183502605,0.823394586,0.978491081,0.188362296
2020-02-01,Syracuse,avocados,hass,last 04 wks,2,2020-02-23,412062.3,422557.18,0.025469158,455166.4,460464.52,0.011639963,1.104605784,1.089709374,-0.013485725
2017-09-01,SanFrancisco,avocados,hass,last 04 wks,9,2017-09-10,3446005.74,2596224.33,-0.246598954,4897431.99,4992397.63,0.019390905,1.421190897,1.922945399,0.35305215
2018-08-01,Detroit,avocados,hass,last 04 wks,8,2018-08-12,1384072.84,2135524.75,0.542928008,1937928.79,2287441.25,0.180353614,1.400163874,1.071137785,-0.234991129
2020-08-01,Northeast,avocados,hass,last 04 wks,8,2020-08-09,19756942.81,29050495.85,0.470394288,30417164.24,34081096.42,0.120456074,1.53956837,1.17316746,-0.237989373
2020-07-01,Denver,avocados,hass,last 04 wks,7,2020-07-12,3656764.08,4646952.87,0.270782793,5211953.78,4847013.17,-0.070019924,1.425291232,1.043051932,-0.268183295
2019-07-01,Raleigh/Greensboro,avocados,hass,last 04 wks,7,2019-07-14,1568399.54,1523757.63,-0.03,1917648.31,2218600.72,0.16,1.222678445,1.456006307,0.19
2018-03-01,West,avocados,hass,last 04 wks,3,2018-03-25,23993399.17,30318720.97,0.263627582,27885237.69,30132179.89,0.080578198,1.16220455,0.99384733,-0.144860231
2020-01-01,GreatLakes,avocados,hass,last 04 wks,1,2020-01-26,19014870.07,19696175.34,0.03583013,19467894.65,18625709.19,-0.043260223,1.023824753,0.945651065,-0.076354559
2018-05-01,Syracuse,avocados,hass,last 04 wks,5,2018-05-20,355065.52,465507.45,0.31104662,514193.45,501154.3,-0.025358452,1.448164975,1.076576325,-0.256592761
2017-04-01,Boston,avocados,hass,last 04 wks,4,2017-04-23,2494217.02,2204251.69,-0.116255052,2800240.88,3736116.64,0.334212591,1.122693357,1.694959181,0.509725848
2017-01-01,Albany,avocados,hass,last 04 wks,13,2017-01-01,394277.71,352292.52,-0.106486339,387872.43,438910.27,0.131584088,0.983754395,1.245868831,0.266442963
2017-07-01,Boise,avocados,hass,last 04 wks,7,2017-07-16,317667.51,341151.18,0.073925313,370178.15,487717.56,0.317521199,1.165300631,1.429622961,0.226827586
2017-07-01,West,avocados,hass,last 04 wks,7,2017-07-16,23787754.64,24947657.89,0.048760518,26674269.99,31577727.8,0.183827254,1.121344591,1.265759212,0.128787014
2019-12-01,Phoenix/Tucson,avocados,hass,last 04 wks,12,2019-12-01,3794687,5143072,0.36,3275509,4020425,0.23,0.86,0.78,-0.09
2017-04-01,Louisville,avocados,hass,last 04 wks,4,2017-04-23,369481.42,335805.05,-0.091144962,376755.05,517426.53,0.373376495,1.019686051,1.540853927,0.511106213
2017-01-01,Denver,avocados,hass,last 04 wks,1,2017-01-29,3623194.14,3354431.98,-0.074178239,3396366.39,3708567.83,0.091922191,0.93739564,1.105572524,0.179408647
2017-12-01,GrandRapids,avocados,hass,last 04 wks,12,2017-12-03,580842.64,666758.08,0.147915174,779492.9,857311.99,0.099832968,1.342003576,1.285791677,-0.041886549
2019-10-01,GreatLakes,avocados,hass,last 04 wks,10,2019-10-06,14892844.59,15969415.1,0.07,18363927.26,18866173.85,0.03,1.233070496,1.181394167,-0.04
2018-12-01,Columbus,avocados,hass,last 04 wks,13,2018-12-30,728111.96,836169.68,0.14840811,723103.13,782149.39,0.081656762,0.993120797,0.935395541,-0.058125111
2019-03-01,Syracuse,avocados,hass,last 04 wks,3,2019-03-24,374127.08,417572.41,0.12,422703.6,484603.58,0.15,1.129839626,1.160525859,0.03
