,date,avg_price,org_pred,geography
8208,5/31/2020,1.37,1.526408283,Miami/FtLauderdale
8396,5/31/2020,1.42,1.626621116,Nashville
8377,5/31/2020,1.42,1.551010511,NewOrleans/Mobile
8363,5/31/2020,1.86,1.610312761,NewYork
8375,5/31/2020,1.77,1.604023932,NorthernNewEngland
8336,5/31/2020,1.18,1.554478088,Orlando
8206,5/31/2020,1.78,1.572933298,Philadelphia
8256,5/31/2020,1.44,1.553127019,Phoenix/Tucson
8161,5/31/2020,1.18,1.597477272,Pittsburgh
8183,5/31/2020,1.51,1.547399006,Plains
8328,5/31/2020,1.83,1.526508356,Portland
8311,5/31/2020,1.53,1.553212203,Raleigh/Greensboro
8395,5/31/2020,1.44,1.637855189,Richmond/Norfolk
8329,5/31/2020,1.29,1.596725177,Roanoke
8303,5/31/2020,1.89,1.512753333,Sacramento
8224,5/31/2020,1.88,1.602666272,SanDiego
8394,5/31/2020,1.97,1.605998791,SanFrancisco
8228,5/31/2020,1.98,1.569064289,Seattle
8267,5/31/2020,1.56,1.554388836,SouthCarolina
8358,5/31/2020,1.33,1.587080641,SouthCentral
8213,5/31/2020,1.91,1.597240188,Spokane
8322,5/31/2020,2.03,1.610603949,StLouis
8340,5/31/2020,1.66,1.528975934,Syracuse
8368,5/31/2020,1.21,1.523553104,Tampa
8372,5/31/2020,1.61,1.537267691,WestTex/NewMexico
8499,6/7/2020,1.65,1.547976177,Albany
8539,6/7/2020,1.61,1.599718831,Atlanta
8457,6/7/2020,1.65,1.616652765,Baltimore/Washington
8498,6/7/2020,1.79,1.490046313,Boise
8475,6/7/2020,2.02,1.528559043,Boston
8425,6/7/2020,1.19,1.625508513,Buffalo/Rochester
8464,6/7/2020,1.56,1.573058431,Charlotte
8436,6/7/2020,1.81,1.55831911,Chicago
8493,6/7/2020,1.47,1.539272248,Cincinnati/Dayton
8459,6/7/2020,1.27,1.580637878,Columbus
8412,6/7/2020,1.28,1.596324477,Dallas/FtWorth
8445,6/7/2020,1.33,1.547064778,Denver
8437,6/7/2020,1.44,1.531919225,Detroit
8524,6/7/2020,1.55,1.590420727,GrandRapids
8413,6/7/2020,1.5,1.562188852,GreatLakes
8586,6/7/2020,1.26,1.613028813,Harrisburg/Scranton
8456,6/7/2020,2.13,1.712668543,Hartford/Springfield
8426,6/7/2020,1.28,1.583062498,Houston
8491,6/7/2020,1.45,1.540522024,Indianapolis
8462,6/7/2020,1.26,1.676465958,Jacksonville
8536,6/7/2020,1.48,1.562905148,LasVegas
8568,6/7/2020,1.68,1.600337495,LosAngeles
8444,6/7/2020,1.25,1.57319593,Louisville
8581,6/7/2020,1.26,1.560836724,Miami/FtLauderdale
8421,6/7/2020,1.45,1.563493465,Nashville
8535,6/7/2020,1.42,1.582510224,NewOrleans/Mobile
8561,6/7/2020,1.86,1.645489473,NewYork
8448,6/7/2020,1.76,1.575393391,NorthernNewEngland
8463,6/7/2020,1.19,1.570304871,Orlando
8485,6/7/2020,1.78,1.647046629,Philadelphia
8549,6/7/2020,1.45,1.613564815,Phoenix/Tucson
8587,6/7/2020,1.19,1.581447333,Pittsburgh
8553,6/7/2020,1.51,1.586925568,Plains
8545,6/7/2020,1.83,1.537364673,Portland
8489,6/7/2020,1.49,1.689227897,Raleigh/Greensboro
8450,6/7/2020,1.42,1.543573606,Richmond/Norfolk
8405,6/7/2020,1.26,1.553497696,Roanoke
8460,6/7/2020,1.91,1.569546756,Sacramento
8504,6/7/2020,1.97,1.56343155,SanDiego
8502,6/7/2020,1.97,1.633059891,SanFrancisco
8469,6/7/2020,1.96,1.558958033,Seattle
8474,6/7/2020,1.53,1.586689542,SouthCarolina
8494,6/7/2020,1.36,1.597007498,SouthCentral
8468,6/7/2020,1.88,1.591715414,Spokane
8544,6/7/2020,2.09,1.575745925,StLouis
8406,6/7/2020,1.68,1.666651786,Syracuse
8482,6/7/2020,1.2,1.618267931,Tampa
8534,6/7/2020,1.67,1.616593372,WestTex/NewMexico
8570,6/14/2020,1.58,1.608000581,Albany
8490,6/14/2020,1.5,1.56635442,Atlanta
8542,6/14/2020,1.79,1.612035566,Baltimore/Washington
8503,6/14/2020,1.7,1.623856654,Boise
8529,6/14/2020,1.98,1.55085316,Boston
8530,6/14/2020,1.59,1.598587678,Buffalo/Rochester
8558,6/14/2020,1.55,1.556856902,Charlotte
8402,6/14/2020,1.76,1.555178601,Chicago
8432,6/14/2020,1.52,1.602285099,Cincinnati/Dayton
8407,6/14/2020,1.3,1.568001804,Columbus
8446,6/14/2020,1.24,1.57214394,Dallas/FtWorth
8554,6/14/2020,1.27,1.572879356,Denver
8410,6/14/2020,1.49,1.584066973,Detroit
8429,6/14/2020,1.54,1.593985124,GrandRapids
8483,6/14/2020,1.55,1.556160213,GreatLakes
8431,6/14/2020,1.45,1.574029954,Harrisburg/Scranton
8563,6/14/2020,2.08,1.574312763,Hartford/Springfield
8566,6/14/2020,1.31,1.656542601,Houston
8569,6/14/2020,1.48,1.473250447,Indianapolis
8525,6/14/2020,1.27,1.617556597,Jacksonville
8484,6/14/2020,1.5,1.551332453,LasVegas
8497,6/14/2020,1.73,1.624306902,LosAngeles
8420,6/14/2020,1.2,1.606420726,Louisville
8473,6/14/2020,1.23,1.609163221,Miami/FtLauderdale
8588,6/14/2020,1.36,1.566536016,Nashville
8520,6/14/2020,1.43,1.571873743,NewOrleans/Mobile
8471,6/14/2020,1.92,1.598242385,NewYork
8540,6/14/2020,1.73,1.522331886,NorthernNewEngland
8454,6/14/2020,1.19,1.593387044,Orlando
8589,6/14/2020,1.77,1.544345146,Philadelphia
8547,6/14/2020,1.47,1.649747955,Phoenix/Tucson
8417,6/14/2020,1.39,1.585287703,Pittsburgh
8442,6/14/2020,1.52,1.637064285,Plains
8516,6/14/2020,1.7,1.599017423,Portland
8521,6/14/2020,1.51,1.582542117,Raleigh/Greensboro
8532,6/14/2020,1.37,1.571061848,Richmond/Norfolk
8461,6/14/2020,1.2,1.600671316,Roanoke
8481,6/14/2020,1.84,1.587874148,Sacramento
8576,6/14/2020,1.85,1.667384436,SanDiego
8560,6/14/2020,1.96,1.592645688,SanFrancisco
8487,6/14/2020,1.92,1.59055904,Seattle
8477,6/14/2020,1.5,1.506139388,SouthCarolina
8574,6/14/2020,1.34,1.648185511,SouthCentral
8443,6/14/2020,1.73,1.584631532,Spokane
8557,6/14/2020,1.96,1.641048582,StLouis
8486,6/14/2020,1.63,1.56673958,Syracuse
8537,6/14/2020,1.2,1.626513964,Tampa
8538,6/14/2020,1.65,1.569133933,WestTex/NewMexico
8404,6/21/2020,1.54,1.662227736,Albany
8452,6/21/2020,1.49,1.610781559,Atlanta
8434,6/21/2020,1.8,1.613110255,Baltimore/Washington
8507,6/21/2020,1.72,1.570897256,Boise
8440,6/21/2020,1.94,1.598223021,Boston
8438,6/21/2020,1.74,1.59419845,Buffalo/Rochester
8531,6/21/2020,1.66,1.613946395,Charlotte
8492,6/21/2020,1.78,1.588008312,Chicago
8424,6/21/2020,1.56,1.581486711,Cincinnati/Dayton
8470,6/21/2020,1.38,1.548739174,Columbus
8409,6/21/2020,1.27,1.619840626,Dallas/FtWorth
8515,6/21/2020,1.31,1.638954448,Denver
8408,6/21/2020,1.48,1.591309019,Detroit
8514,6/21/2020,1.51,1.594748284,GrandRapids
8550,6/21/2020,1.56,1.547752761,GreatLakes
8451,6/21/2020,1.6,1.616342294,Harrisburg/Scranton
8522,6/21/2020,2.1,1.591104805,Hartford/Springfield
8528,6/21/2020,1.3,1.592814918,Houston
8578,6/21/2020,1.45,1.619742099,Indianapolis
8411,6/21/2020,1.29,1.625884886,Jacksonville
8573,6/21/2020,1.43,1.593251091,LasVegas
8479,6/21/2020,1.66,1.599802225,LosAngeles
8508,6/21/2020,1.36,1.568640157,Louisville
8453,6/21/2020,1.21,1.546408038,Miami/FtLauderdale
8449,6/21/2020,1.37,1.574301617,Nashville
8458,6/21/2020,1.4,1.54592313,NewOrleans/Mobile
8414,6/21/2020,1.89,1.525745115,NewYork
8523,6/21/2020,1.67,1.632679288,NorthernNewEngland
8552,6/21/2020,1.19,1.578153296,Orlando
8555,6/21/2020,1.74,1.593269478,Philadelphia
8506,6/21/2020,1.39,1.66459402,Phoenix/Tucson
8572,6/21/2020,1.46,1.608036705,Pittsburgh
8466,6/21/2020,1.49,1.589563515,Plains
8571,6/21/2020,1.65,1.552815652,Portland
8512,6/21/2020,1.58,1.624814102,Raleigh/Greensboro
8518,6/21/2020,1.39,1.652389481,Richmond/Norfolk
8488,6/21/2020,1.32,1.577390136,Roanoke
8541,6/21/2020,1.46,1.593537642,Sacramento
8526,6/21/2020,1.78,1.590337821,SanDiego
8546,6/21/2020,1.94,1.58316192,SanFrancisco
8480,6/21/2020,2.04,1.473453766,Seattle
8435,6/21/2020,1.49,1.568931671,SouthCarolina
8416,6/21/2020,1.32,1.672601342,SouthCentral
8551,6/21/2020,1.74,1.545338393,Spokane
8580,6/21/2020,1.95,1.592259308,StLouis
8465,6/21/2020,1.66,1.545229777,Syracuse
8427,6/21/2020,1.19,1.534226767,Tampa
8510,6/21/2020,1.44,1.583996189,WestTex/NewMexico
8562,6/28/2020,1.57,1.558301373,Albany
8519,6/28/2020,1.59,1.646803606,Atlanta
8509,6/28/2020,1.8,1.571153297,Baltimore/Washington
8423,6/28/2020,1.77,1.580696214,Boise
8511,6/28/2020,1.96,1.605895952,Boston
8441,6/28/2020,1.73,1.596423168,Buffalo/Rochester
8467,6/28/2020,1.59,1.592940294,Charlotte
8500,6/28/2020,1.85,1.5368041,Chicago
8495,6/28/2020,1.34,1.560363939,Cincinnati/Dayton
8400,6/28/2020,1.44,1.618076409,Columbus
8513,6/28/2020,1.25,1.594489558,Dallas/FtWorth
8583,6/28/2020,1.38,1.604292828,Denver
8517,6/28/2020,1.39,1.6048809,Detroit
8505,6/28/2020,1.58,1.523289741,GrandRapids
8564,6/28/2020,1.52,1.639144994,GreatLakes
8584,6/28/2020,1.58,1.64276081,Harrisburg/Scranton
8565,6/28/2020,1.96,1.577623234,Hartford/Springfield
8543,6/28/2020,1.26,1.568971538,Houston
8501,6/28/2020,1.38,1.571275744,Indianapolis
8533,6/28/2020,1.28,1.637868532,Jacksonville
8575,6/28/2020,1.47,1.57019772,LasVegas
8476,6/28/2020,1.58,1.577534226,LosAngeles
8559,6/28/2020,1.49,1.570601674,Louisville
8548,6/28/2020,1.22,1.566725504,Miami/FtLauderdale
8430,6/28/2020,1.43,1.635219764,Nashville
8439,6/28/2020,1.35,1.615405349,NewOrleans/Mobile
8428,6/28/2020,1.89,1.573044681,NewYork
8585,6/28/2020,1.72,1.627870159,NorthernNewEngland
8398,6/28/2020,1.18,1.565901731,Orlando
8582,6/28/2020,1.76,1.570173556,Philadelphia
8579,6/28/2020,1.37,1.608137348,Phoenix/Tucson
8496,6/28/2020,1.5,1.641536744,Pittsburgh
8472,6/28/2020,1.44,1.56172103,Plains
8418,6/28/2020,1.86,1.596117253,Portland
8399,6/28/2020,1.5,1.608922719,Raleigh/Greensboro
8403,6/28/2020,1.41,1.54265521,Richmond/Norfolk
8455,6/28/2020,1.46,1.586795229,Roanoke
8556,6/28/2020,1.79,1.585227171,Sacramento
8401,6/28/2020,1.58,1.612498018,SanDiego
8415,6/28/2020,2.03,1.570907263,SanFrancisco
8419,6/28/2020,2.07,1.63612083,Seattle
8422,6/28/2020,1.53,1.5227574,SouthCarolina
8527,6/28/2020,1.31,1.531835018,SouthCentral
8567,6/28/2020,1.95,1.550854543,Spokane
8447,6/28/2020,1.93,1.579091381,StLouis
8433,6/28/2020,1.64,1.624516974,Syracuse
8478,6/28/2020,1.19,1.552031176,Tampa
8577,6/28/2020,1.47,1.538251582,WestTex/NewMexico
8765,7/5/2020,1.53,1.66190978,Albany
8649,7/5/2020,1.64,1.741821987,Atlanta
8699,7/5/2020,1.8,1.613660739,Baltimore/Washington
8645,7/5/2020,1.82,1.692650808,Boise
8714,7/5/2020,1.95,1.636982924,Boston
8689,7/5/2020,1.73,1.626251333,Buffalo/Rochester
8635,7/5/2020,1.72,1.41310807,Charlotte
8698,7/5/2020,1.87,1.629269964,Chicago
8652,7/5/2020,1.46,1.603417879,Cincinnati/Dayton
8747,7/5/2020,1.44,1.623096341,Columbus
8660,7/5/2020,1.28,1.696822966,Dallas/FtWorth
8679,7/5/2020,1.35,1.620108302,Denver
8731,7/5/2020,1.44,1.718502812,Detroit
8730,7/5/2020,1.58,1.690583116,GrandRapids
8629,7/5/2020,1.56,1.632836964,GreatLakes
8664,7/5/2020,1.61,1.780843301,Harrisburg/Scranton
8763,7/5/2020,1.99,1.756870477,Hartford/Springfield
8611,7/5/2020,1.31,1.707288835,Houston
8661,7/5/2020,1.42,1.659968929,Indianapolis
8596,7/5/2020,1.22,1.620556272,Jacksonville
8650,7/5/2020,1.48,1.608730139,LasVegas
8623,7/5/2020,1.78,1.653407543,LosAngeles
8601,7/5/2020,1.5,1.646309748,Louisville
8620,7/5/2020,1.15,1.657676601,Miami/FtLauderdale
8656,7/5/2020,1.48,1.652336597,Nashville
8685,7/5/2020,1.31,1.659299333,NewOrleans/Mobile
8603,7/5/2020,1.91,1.649035564,NewYork
8709,7/5/2020,1.74,1.657332122,NorthernNewEngland
8761,7/5/2020,1.17,1.698462784,Orlando
8702,7/5/2020,1.75,1.619337494,Philadelphia
8743,7/5/2020,1.36,1.594686124,Phoenix/Tucson
8733,7/5/2020,1.49,1.659652844,Pittsburgh
8756,7/5/2020,1.45,1.57400278,Plains
8674,7/5/2020,1.85,1.780604427,Portland
8768,7/5/2020,1.52,1.687169481,Raleigh/Greensboro
8613,7/5/2020,1.47,1.676521527,Richmond/Norfolk
8673,7/5/2020,1.49,1.602171601,Roanoke
8683,7/5/2020,1.83,1.643026045,Sacramento
8618,7/5/2020,1.99,1.619469786,SanDiego
8737,7/5/2020,2.01,1.544090081,SanFrancisco
8634,7/5/2020,2.02,1.669397047,Seattle
8638,7/5/2020,1.51,1.604287214,SouthCarolina
8624,7/5/2020,1.32,1.548790106,SouthCentral
8626,7/5/2020,1.9,1.679315686,Spokane
8750,7/5/2020,2.02,1.660419258,StLouis
8640,7/5/2020,1.61,1.643131163,Syracuse
8718,7/5/2020,1.16,1.705416245,Tampa
8767,7/5/2020,1.47,1.656261826,WestTex/NewMexico
8678,7/12/2020,1.52,1.640246938,Albany
8775,7/12/2020,1.63,1.668400545,Atlanta
8703,7/12/2020,1.7,1.660716793,Baltimore/Washington
8617,7/12/2020,1.67,1.673203897,Boise
8780,7/12/2020,1.96,1.673654715,Boston
8676,7/12/2020,1.73,1.673473281,Buffalo/Rochester
8744,7/12/2020,1.68,1.641840869,Charlotte
8606,7/12/2020,1.79,1.59107698,Chicago
8668,7/12/2020,1.59,1.611985123,Cincinnati/Dayton
8708,7/12/2020,1.38,1.611838349,Columbus
8766,7/12/2020,1.23,1.629121726,Dallas/FtWorth
8642,7/12/2020,1.41,1.729084457,Denver
8594,7/12/2020,1.52,1.724410875,Detroit
8590,7/12/2020,1.63,1.577754224,GrandRapids
8647,7/12/2020,1.59,1.578843476,GreatLakes
8695,7/12/2020,1.62,1.620862512,Harrisburg/Scranton
8659,7/12/2020,2.05,1.763962902,Hartford/Springfield
8745,7/12/2020,1.28,1.62879962,Houston
8627,7/12/2020,1.54,1.572886272,Indianapolis
8633,7/12/2020,1.38,1.632832408,Jacksonville
8641,7/12/2020,1.46,1.661728346,LasVegas
8604,7/12/2020,1.74,1.657178676,LosAngeles
8776,7/12/2020,1.57,1.601804991,Louisville
8710,7/12/2020,1.46,1.666759426,Miami/FtLauderdale
8724,7/12/2020,1.58,1.708094791,Nashville
8639,7/12/2020,1.46,1.625607691,NewOrleans/Mobile
8592,7/12/2020,1.93,1.686923122,NewYork
8619,7/12/2020,1.7,1.609421702,NorthernNewEngland
8655,7/12/2020,1.32,1.639997325,Orlando
8772,7/12/2020,1.77,1.684344406,Philadelphia
8752,7/12/2020,1.37,1.685386387,Phoenix/Tucson
8749,7/12/2020,1.51,1.593117416,Pittsburgh
8726,7/12/2020,1.41,1.665923855,Plains
8651,7/12/2020,1.71,1.730396555,Portland
8764,7/12/2020,1.53,1.700181196,Raleigh/Greensboro
8723,7/12/2020,1.45,1.673429997,Richmond/Norfolk
8663,7/12/2020,1.56,1.67678245,Roanoke
8729,7/12/2020,1.65,1.625665376,Sacramento
8690,7/12/2020,1.98,1.680149304,SanDiego
8759,7/12/2020,2.01,1.650440738,SanFrancisco
8778,7/12/2020,2.09,1.66968311,Seattle
8757,7/12/2020,1.64,1.666420234,SouthCarolina
8608,7/12/2020,1.29,1.644231968,SouthCentral
8631,7/12/2020,1.79,1.684355959,Spokane
8680,7/12/2020,1.99,1.682623553,StLouis
8598,7/12/2020,1.65,1.626654066,Syracuse
8713,7/12/2020,1.16,1.670967789,Tampa
8625,7/12/2020,1.5,1.657436751,WestTex/NewMexico
8707,7/19/2020,1.58,1.73712953,Albany
8605,7/19/2020,1.54,1.561928987,Atlanta
8597,7/19/2020,1.7,1.666800106,Baltimore/Washington
8632,7/19/2020,1.69,1.626178841,Boise
8622,7/19/2020,1.88,1.644612002,Boston
8711,7/19/2020,1.76,1.664828501,Buffalo/Rochester
8595,7/19/2020,1.52,1.685980725,Charlotte
8646,7/19/2020,1.67,1.647455302,Chicago
8669,7/19/2020,1.63,1.698155893,Cincinnati/Dayton
8600,7/19/2020,1.44,1.659758775,Columbus
8696,7/19/2020,1.23,1.682624611,Dallas/FtWorth
8671,7/19/2020,1.36,1.668780661,Denver
8616,7/19/2020,1.51,1.695630631,Detroit
8687,7/19/2020,1.71,1.716623632,GrandRapids
8742,7/19/2020,1.56,1.689081449,GreatLakes
8670,7/19/2020,1.56,1.689826303,Harrisburg/Scranton
8591,7/19/2020,2.05,1.714020427,Hartford/Springfield
8740,7/19/2020,1.32,1.63177269,Houston
8779,7/19/2020,1.51,1.556945503,Indianapolis
8602,7/19/2020,0.96,1.643759183,Jacksonville
8681,7/19/2020,1.42,1.633116844,LasVegas
8736,7/19/2020,1.82,1.646112531,LosAngeles
8688,7/19/2020,1.24,1.707841109,Louisville
8722,7/19/2020,2.13,1.657683924,Miami/FtLauderdale
8748,7/19/2020,1.24,1.659230665,Nashville
8700,7/19/2020,1.4,1.641281679,NewOrleans/Mobile
8654,7/19/2020,1.86,1.660299659,NewYork
8704,7/19/2020,1.7,1.631969744,NorthernNewEngland
8665,7/19/2020,1.92,1.685046952,Orlando
8753,7/19/2020,1.71,1.63817225,Philadelphia
8697,7/19/2020,1.35,1.648225133,Phoenix/Tucson
8621,7/19/2020,1.43,1.66670467,Pittsburgh
8609,7/19/2020,1.31,1.651106429,Plains
8653,7/19/2020,1.71,1.694722975,Portland
8705,7/19/2020,1.58,1.64586609,Raleigh/Greensboro
8615,7/19/2020,1.35,1.722338464,Richmond/Norfolk
8658,7/19/2020,1.32,1.635076814,Roanoke
8741,7/19/2020,1.9,1.612461081,Sacramento
8637,7/19/2020,2.03,1.690287941,SanDiego
8719,7/19/2020,2.13,1.642542927,SanFrancisco
8738,7/19/2020,2.03,1.721276386,Seattle
8667,7/19/2020,1.31,1.669486543,SouthCarolina
8607,7/19/2020,1.29,1.598998304,SouthCentral
8628,7/19/2020,1.74,1.687756821,Spokane
8694,7/19/2020,1.77,1.635045084,StLouis
8715,7/19/2020,1.78,1.666886104,Syracuse
8657,7/19/2020,1.9,1.610850959,Tampa
8666,7/19/2020,1.53,1.653416167,WestTex/NewMexico
8739,7/26/2020,1.19,1.617228959,Albany
8754,7/26/2020,1.59,1.646371094,Atlanta
8758,7/26/2020,1.56,1.630569451,Baltimore/Washington
8599,7/26/2020,1.75,1.657388749,Boise
8630,7/26/2020,1.8,1.628728511,Boston
8771,7/26/2020,1.46,1.672254991,Buffalo/Rochester
8682,7/26/2020,1.7,1.718133355,Charlotte
8672,7/26/2020,1.6,1.688958839,Chicago
8643,7/26/2020,1.49,1.693343998,Cincinnati/Dayton
8773,7/26/2020,1.39,1.654323254,Columbus
8716,7/26/2020,1.16,1.655340746,Dallas/FtWorth
8762,7/26/2020,0.98,1.656264511,Denver
8610,7/26/2020,1.45,1.648746653,Detroit
8706,7/26/2020,1.66,1.655016851,GrandRapids
8746,7/26/2020,1.5,1.616790346,GreatLakes
8644,7/26/2020,1.32,1.711779926,Harrisburg/Scranton
8691,7/26/2020,1.9,1.612083975,Hartford/Springfield
8693,7/26/2020,1.22,1.795416077,Houston
8769,7/26/2020,1.43,1.672003995,Indianapolis
8636,7/26/2020,1.45,1.636000905,Jacksonville
8781,7/26/2020,1.39,1.665261826,LasVegas
8755,7/26/2020,1.58,1.621620872,LosAngeles
8727,7/26/2020,1.43,1.655456034,Louisville
8686,7/26/2020,2.62,1.64362803,Miami/FtLauderdale
8728,7/26/2020,1.35,1.659892043,Nashville
8725,7/26/2020,1.33,1.609470763,NewOrleans/Mobile
8712,7/26/2020,1.77,1.665390131,NewYork
8675,7/26/2020,1.57,1.548994157,NorthernNewEngland
8751,7/26/2020,2.22,1.636152398,Orlando
8770,7/26/2020,1.59,1.700738351,Philadelphia
8684,7/26/2020,1.26,1.702524374,Phoenix/Tucson
8662,7/26/2020,1.41,1.687373695,Pittsburgh
8777,7/26/2020,1.31,1.643671395,Plains
8717,7/26/2020,1.77,1.670424465,Portland
8720,7/26/2020,1.66,1.702971286,Raleigh/Greensboro
8593,7/26/2020,1.17,1.652938175,Richmond/Norfolk
8692,7/26/2020,1.35,1.711124406,Roanoke
8614,7/26/2020,1.87,1.717890657,Sacramento
8701,7/26/2020,1.61,1.640448061,SanDiego
8648,7/26/2020,2.09,1.618312353,SanFrancisco
8721,7/26/2020,2.18,1.684143771,Seattle
8735,7/26/2020,1.6,1.678539671,SouthCarolina
8734,7/26/2020,1.22,1.666255724,SouthCentral
8732,7/26/2020,1.87,1.686246041,Spokane
8677,7/26/2020,1.83,1.672810357,StLouis
8774,7/26/2020,1.21,1.671124896,Syracuse
8612,7/26/2020,2.28,1.622307472,Tampa
8760,7/26/2020,1.5,1.724639985,WestTex/NewMexico
8790,8/2/2020,1.25,1.689217402,Albany
8808,8/2/2020,1.59,1.582922884,Atlanta
8786,8/2/2020,1.82,1.659757148,Baltimore/Washington
8961,8/2/2020,1.82,1.687519411,Boise
8831,8/2/2020,1.91,1.657735832,Boston
8981,8/2/2020,1.36,1.755682128,Buffalo/Rochester
8855,8/2/2020,1.64,1.709439596,Charlotte
9007,8/2/2020,1.64,1.709683514,Chicago
8932,8/2/2020,1.45,1.685193726,Cincinnati/Dayton
8989,8/2/2020,1.32,1.693993986,Columbus
8985,8/2/2020,1.19,1.687981701,Dallas/FtWorth
8841,8/2/2020,0.95,1.746738674,Denver
8811,8/2/2020,1.41,1.759386953,Detroit
8899,8/2/2020,1.6,1.657022871,GrandRapids
8830,8/2/2020,1.51,1.700659513,GreatLakes
8896,8/2/2020,1.61,1.680919623,Harrisburg/Scranton
8857,8/2/2020,2.03,1.753210808,Hartford/Springfield
8867,8/2/2020,1.25,1.707039547,Houston
8992,8/2/2020,1.42,1.732285986,Indianapolis
8792,8/2/2020,1.57,1.662032634,Jacksonville
8783,8/2/2020,1.42,1.706421697,LasVegas
8809,8/2/2020,1.74,1.654058995,LosAngeles
8979,8/2/2020,1.44,1.72248174,Louisville
9015,8/2/2020,1.78,1.663973729,Miami/FtLauderdale
8974,8/2/2020,1.41,1.613825982,Nashville
8829,8/2/2020,1.33,1.728842328,NewOrleans/Mobile
8804,8/2/2020,1.85,1.763480029,NewYork
8836,8/2/2020,1.69,1.741902778,NorthernNewEngland
8872,8/2/2020,1.73,1.675432926,Orlando
8952,8/2/2020,1.71,1.651133928,Philadelphia
8887,8/2/2020,1.31,1.78833187,Phoenix/Tucson
9006,8/2/2020,1.5,1.706423161,Pittsburgh
8878,8/2/2020,1.28,1.729250757,Plains
8991,8/2/2020,1.76,1.636674243,Portland
8838,8/2/2020,1.57,1.698525838,Raleigh/Greensboro
8803,8/2/2020,1.45,1.674372394,Richmond/Norfolk
8944,8/2/2020,1.48,1.645772282,Roanoke
8980,8/2/2020,1.83,1.6908202,Sacramento
8888,8/2/2020,1.98,1.689334398,SanDiego
8910,8/2/2020,2.02,1.706982757,SanFrancisco
8919,8/2/2020,2.15,1.685518761,Seattle
8794,8/2/2020,1.6,1.6916539,SouthCarolina
9012,8/2/2020,1.25,1.63298504,SouthCentral
8845,8/2/2020,1.91,1.698647635,Spokane
8982,8/2/2020,1.93,1.715398996,StLouis
8812,8/2/2020,1.23,1.731973237,Syracuse
8844,8/2/2020,2,1.695823129,Tampa
8967,8/2/2020,1.32,1.647136858,WestTex/NewMexico
8895,8/9/2020,1.69,1.699583441,Albany
8797,8/9/2020,1.68,1.682710853,Atlanta
8972,8/9/2020,1.79,1.639896357,Baltimore/Washington
8805,8/9/2020,1.73,1.710505335,Boise
8798,8/9/2020,1.91,1.673654959,Boston
9013,8/9/2020,1.46,1.721302991,Buffalo/Rochester
8796,8/9/2020,1.65,1.76846937,Charlotte
8966,8/9/2020,1.69,1.74902555,Chicago
8863,8/9/2020,1.61,1.67668856,Cincinnati/Dayton
8909,8/9/2020,1.44,1.656450176,Columbus
8877,8/9/2020,1.24,1.682952005,Dallas/FtWorth
9008,8/9/2020,1.14,1.633393387,Denver
8947,8/9/2020,1.45,1.670210487,Detroit
8996,8/9/2020,1.6,1.606789289,GrandRapids
8800,8/9/2020,1.57,1.710187704,GreatLakes
8835,8/9/2020,1.63,1.754598978,Harrisburg/Scranton
8879,8/9/2020,2.05,1.704962662,Hartford/Springfield
8950,8/9/2020,1.31,1.654047117,Houston
8810,8/9/2020,1.49,1.618830782,Indianapolis
8875,8/9/2020,1.11,1.715078925,Jacksonville
8814,8/9/2020,1.4,1.649468482,LasVegas
8955,8/9/2020,1.6,1.699342371,LosAngeles
8850,8/9/2020,1.46,1.753929464,Louisville
8818,8/9/2020,1.68,1.735454239,Miami/FtLauderdale
8929,8/9/2020,1.44,1.787584087,Nashville
8851,8/9/2020,1.24,1.708124894,NewOrleans/Mobile
8948,8/9/2020,1.88,1.752560901,NewYork
8978,8/9/2020,1.75,1.624710042,NorthernNewEngland
8994,8/9/2020,1.1,1.65233741,Orlando
8853,8/9/2020,1.73,1.766902044,Philadelphia
8799,8/9/2020,1.31,1.731802787,Phoenix/Tucson
8939,8/9/2020,1.55,1.703979747,Pittsburgh
8916,8/9/2020,1.26,1.727648853,Plains
8852,8/9/2020,1.7,1.709226838,Portland
8833,8/9/2020,1.52,1.754845174,Raleigh/Greensboro
8925,8/9/2020,1.47,1.660257351,Richmond/Norfolk
8859,8/9/2020,1.43,1.659933212,Roanoke
8795,8/9/2020,1.81,1.67827525,Sacramento
8897,8/9/2020,1.6,1.729304943,SanDiego
8886,8/9/2020,2,1.665770816,SanFrancisco
8848,8/9/2020,2.08,1.642813694,Seattle
8816,8/9/2020,1.59,1.636481012,SouthCarolina
8917,8/9/2020,1.3,1.716653898,SouthCentral
8884,8/9/2020,1.65,1.757221222,Spokane
8843,8/9/2020,1.96,1.72772159,StLouis
9019,8/9/2020,1.44,1.673461646,Syracuse
8988,8/9/2020,1.17,1.804991132,Tampa
8856,8/9/2020,1.45,1.674286315,WestTex/NewMexico
8990,8/16/2020,1.79,1.698310396,Albany
8977,8/16/2020,1.73,1.644928412,Atlanta
8976,8/16/2020,1.76,1.783354,Baltimore/Washington
8791,8/16/2020,1.74,1.664699463,Boise
8935,8/16/2020,1.88,1.670809788,Boston
8862,8/16/2020,1.45,1.674002611,Buffalo/Rochester
8971,8/16/2020,1.66,1.653765691,Charlotte
8973,8/16/2020,1.72,1.694431705,Chicago
9001,8/16/2020,1.45,1.633081045,Cincinnati/Dayton
8881,8/16/2020,1.43,1.734205927,Columbus
