year_month,geography,period,date,units_prior_year,units_current_year,unit_variance,dollars_prior_year,dollars_current_year,dollar_variance,avg_price_prior_year,avg_price_current_year,avg_price_variance,prod_total_volume,california,chile,mexico,peru,colombia
2018-03-01,Philadelphia,3,2018-03-25,1702253.49,2053515.83,0.20635137,2681659.93,2772358.49,0.033821798,1.57535875,1.350054599,-0.143017678,45807126,4997613,0,40809513,0,0
2018-03-01,Louisville,3,2018-03-25,333162.22,482166.12,0.447241287,481002.42,518690.3,0.078352787,1.443748394,1.0757502,-0.254890807,45807126,4997613,0,40809513,0,0
2018-03-01,Miami/FTLauderdale,3,2018-03-25,2002841.62,3333074.28,0.664172667,3389641.95,4041781.64,0.19239191,1.692416373,1.212628733,-0.283492672,45807126,4997613,0,40809513,0,0
2018-03-01,Charlotte,3,2018-03-25,891328.52,1248441.99,0.400653027,1308760.95,1523035.37,0.163723115,1.468326123,1.21994885,-0.169156749,45807126,4997613,0,40809513,0,0
2018-03-01,Midsouth,3,2018-03-25,12796406.91,16620297.85,0.298825363,17138425.42,18982648.67,0.107607508,1.339315445,1.142136491,-0.147223684,45807126,4997613,0,40809513,0,0
2018-03-01,Phoenix/Tucson,3,2018-03-25,4943587.94,6417184.89,0.298082479,3521984.38,4016680.12,0.140459379,0.71243486,0.625925572,-0.121427646,45807126,4997613,0,40809513,0,0
2018-03-01,Harrisburg/Scranton,3,2018-03-25,1118987,1272739.4,0.137403205,1440296.3,1547486.17,0.074422096,1.287143014,1.215870405,-0.055372719,45807126,4997613,0,40809513,0,0
2018-03-01,Southeast,3,2018-03-25,12601254.82,20527846.81,0.629031958,19128324.17,23294864.63,0.217820465,1.517969793,1.134793378,-0.252426904,45807126,4997613,0,40809513,0,0
2018-03-01,Richmond/Norfolk,3,2018-03-25,1074971.53,1379810.07,0.283578245,1422469.68,1468147.79,0.032111834,1.323262654,1.064021652,-0.195910465,45807126,4997613,0,40809513,0,0
2018-03-01,Tampa,3,2018-03-25,1282986.22,2265870.83,0.766091322,2059072.82,2691888.87,0.307330583,1.604906419,1.188015148,-0.259760486,45807126,4997613,0,40809513,0,0
2018-03-01,GreatLakes,3,2018-03-25,11784301.44,16548667.41,0.4042977,17822851.07,20101340.93,0.12784093,1.512423215,1.214680338,-0.196864789,45807126,4997613,0,40809513,0,0
2018-03-01,Baltimore/Washington,3,2018-03-25,3380052.91,4179901.98,0.236638032,4932859.98,5223116.33,0.058841392,1.459403184,1.249578664,-0.143774197,45807126,4997613,0,40809513,0,0
2018-03-01,Sacramento,3,2018-03-25,1549651.66,2244907.81,0.448653183,2393389.62,2620134.1,0.094737805,1.544469433,1.167145523,-0.244306492,45807126,4997613,0,40809513,0,0
2018-03-01,SouthCentral,3,2018-03-25,22052097.99,30039574.81,0.362209384,21985397.58,24979333.51,0.136178385,0.996975326,0.831547506,-0.165929703,45807126,4997613,0,40809513,0,0
2018-03-01,LasVegas,3,2018-03-25,1152330.31,1434734.52,0.245072274,1418189.28,1597063.12,0.126128326,1.230714204,1.113141907,-0.095531762,45807126,4997613,0,40809513,0,0
2018-03-01,Denver,3,2018-03-25,2583937.4,3779906.23,0.462847447,3772548.74,4004075.06,0.061371326,1.460000053,1.059305394,-0.274448386,45807126,4997613,0,40809513,0,0
2018-03-01,Plains,3,2018-03-25,6851614.14,9133339.1,0.333020061,9144959.19,10178014.01,0.112964399,1.334716025,1.114380392,-0.165080533,45807126,4997613,0,40809513,0,0
2018-03-01,LosAngeles,3,2018-03-25,9195580.53,12421671.11,0.350830551,12311274.26,12812598.44,0.040720739,1.338825126,1.031471396,-0.229569735,45807126,4997613,0,40809513,0,0
2018-03-01,SanFrancisco,3,2018-03-25,2600554.71,4059221.86,0.560906158,4659135.78,4925108.59,0.057086297,1.791593064,1.213313477,-0.322773959,45807126,4997613,0,40809513,0,0
2018-03-01,Cincinnati/Dayton,3,2018-03-25,782792.35,1141530.21,0.458279721,1265941.85,1224354.96,-0.032850553,1.617212853,1.072555898,-0.336787426,45807126,4997613,0,40809513,0,0
2018-03-01,Northeast,3,2018-03-25,17013494.63,21819071.59,0.282456783,25456026.57,28227674.42,0.10887983,1.496225621,1.293715652,-0.135347214,45807126,4997613,0,40809513,0,0
2018-03-01,California,3,2018-03-25,19563408.13,27110672.13,0.385784724,28358013.17,29656571.07,0.045791568,1.449543606,1.093907629,-0.245343414,45807126,4997613,0,40809513,0,0
2018-03-01,Nashville,3,2018-03-25,1014057.3,1210481.8,0.193701579,947974.26,1161718.67,0.225474909,0.934833032,0.959715933,0.026617482,45807126,4997613,0,40809513,0,0
2018-03-01,Seattle,3,2018-03-25,2202770.4,2515045.99,0.141764929,3155307.84,3431180.69,0.087431358,1.43242702,1.364261609,-0.047587353,45807126,4997613,0,40809513,0,0
2018-03-01,Boise,3,2018-03-25,320161.06,384221.14,0.200087044,435254.47,461027.05,0.059212672,1.359485972,1.199900271,-0.117386795,45807126,4997613,0,40809513,0,0
2018-03-01,Houston,3,2018-03-25,4317949.28,6302602.33,0.459628616,3734889.87,4499679.33,0.204768945,0.864968444,0.713939908,-0.174605833,45807126,4997613,0,40809513,0,0
2018-03-01,NewOrleans/Mobile,3,2018-03-25,996219.16,1301915.16,0.306856174,1261572.17,1357422.26,0.0759767,1.266360075,1.042634959,-0.176667853,45807126,4997613,0,40809513,0,0
2018-03-01,Hartford/Springfield,3,2018-03-25,1247722.47,1509028.2,0.209426163,1852650.06,2072587.48,0.118715037,1.484825436,1.373458415,-0.075003443,45807126,4997613,0,40809513,0,0
2018-03-01,StLouis,3,2018-03-25,575504.06,810346.01,0.408063064,796083.98,941591.61,0.182779246,1.383281258,1.161962419,-0.159995545,45807126,4997613,0,40809513,0,0
2018-03-01,Roanoke,3,2018-03-25,581277.47,867389.91,0.492213194,771828.26,875076.26,0.133770691,1.327813824,1.00886147,-0.24020864,45807126,4997613,0,40809513,0,0
2018-03-01,NorthernNewEngland,3,2018-03-25,1742279.41,2234151,0.282314988,2410648.65,2838616.96,0.177532429,1.383617711,1.270557344,-0.081713588,45807126,4997613,0,40809513,0,0
2018-03-01,Buffalo/Rochester,3,2018-03-25,645383.47,759068.16,0.176150607,978108.35,887328.19,-0.092811967,1.515546021,1.168970373,-0.228680385,45807126,4997613,0,40809513,0,0
2018-04-01,West,4,2018-04-22,23913806.46,31951948.97,0.33612978,29015160.21,32474143.8,0.119212976,1.213322532,1.016343129,-0.162347107,66889496,14568602,0,52320894,0,0
2018-04-01,NewOrleans/Mobile,4,2018-04-22,1026584.86,1438676.09,0.401419548,1349703.86,1469616.51,0.088843674,1.314751379,1.021506175,-0.223042324,66889496,14568602,0,52320894,0,0
2018-04-01,Midsouth,4,2018-04-22,12678195.02,16214240.88,0.278907672,18248671.55,19234899.95,0.054043846,1.439374574,1.186296669,-0.17582491,66889496,14568602,0,52320894,0,0
2018-04-01,Spokane,4,2018-04-22,350041.89,454209.59,0.297586383,462958.88,532308.29,0.149796047,1.322581363,1.17194419,-0.113896337,66889496,14568602,0,52320894,0,0
2018-04-01,California,4,2018-04-22,20996266.86,28890330.59,0.375974633,29800722.09,31054522.32,0.042072814,1.419334317,1.074910591,-0.24266568,66889496,14568602,0,52320894,0,0
2018-04-01,SanFrancisco,4,2018-04-22,2977080.05,4851209.36,0.629519287,4824162.22,5220317.59,0.082118998,1.620434163,1.076085817,-0.335927468,66889496,14568602,0,52320894,0,0
2018-04-01,Philadelphia,4,2018-04-22,1681674.68,2459882.07,0.462757393,2790287.5,3110824.7,0.114876048,1.659231439,1.264623511,-0.23782573,66889496,14568602,0,52320894,0,0
2018-04-01,GrandRapids,4,2018-04-22,581703.17,787833.42,0.354356415,1008725.41,1153624.46,0.143645683,1.734089587,1.464299979,-0.155579972,66889496,14568602,0,52320894,0,0
2018-04-01,Pittsburgh,4,2018-04-22,496583.15,608127.63,0.224623973,672030.56,774799.66,0.152923254,1.353309229,1.274074095,-0.058549171,66889496,14568602,0,52320894,0,0
2018-04-01,Miami/FTLauderdale,4,2018-04-22,2133471.16,3171705.37,0.486640846,3356896.71,4095117.61,0.219911711,1.573443679,1.291140611,-0.179417332,66889496,14568602,0,52320894,0,0
2018-04-01,SouthCarolina,4,2018-04-22,1486087.36,2069881.47,0.392839698,2116414.43,2330094.6,0.100963293,1.424152097,1.125714025,-0.209554916,66889496,14568602,0,52320894,0,0
2018-04-01,Nashville,4,2018-04-22,893269.57,1201697.09,0.345279332,1082059.27,1144210.14,0.057437584,1.211346839,0.952161863,-0.213964298,66889496,14568602,0,52320894,0,0
2018-04-01,Houston,4,2018-04-22,5448025.22,8059115.96,0.47927288,4683514.25,5031481.69,0.074296227,0.859671911,0.624321789,-0.273767375,66889496,14568602,0,52320894,0,0
2018-04-01,Harrisburg/Scranton,4,2018-04-22,1053637.47,1439689.81,0.366399593,1534779.44,1627312.61,0.060290858,1.4566485,1.130321684,-0.22402578,66889496,14568602,0,52320894,0,0
2018-04-01,Northeast,4,2018-04-22,16974208.96,24742070.63,0.457627315,27467734.64,30801452.43,0.121368501,1.618204106,1.244901968,-0.230689155,66889496,14568602,0,52320894,0,0
2018-04-01,Louisville,4,2018-04-22,335805.05,528169.87,0.572846716,517426.53,528866.15,0.022108685,1.540853927,1.001318288,-0.350153658,66889496,14568602,0,52320894,0,0
2018-04-01,Plains,4,2018-04-22,7599223.16,9528025.44,0.253815718,10137272.33,10495649.95,0.03535247,1.333987977,1.101555618,-0.174238721,66889496,14568602,0,52320894,0,0
2018-04-01,Atlanta,4,2018-04-22,1851796.79,2940961.1,0.588166216,2626175.21,2874553.53,0.09457797,1.418176781,0.977419773,-0.310791302,66889496,14568602,0,52320894,0,0
2018-04-01,Orlando,4,2018-04-22,1321980.2,2034099.5,0.538676222,1985364.41,2411393.63,0.214584898,1.501811003,1.185484599,-0.210629968,66889496,14568602,0,52320894,0,0
2018-04-01,SouthCentral,4,2018-04-22,25679167.7,33258176.81,0.295142319,25152979.92,26459475.08,0.051941963,0.979509158,0.795578039,-0.187778866,66889496,14568602,0,52320894,0,0
2018-04-01,Richmond/Norfolk,4,2018-04-22,1123851.31,1344414.75,0.196256781,1435272.93,1470316.25,0.024415788,1.277102155,1.093647812,-0.143648918,66889496,14568602,0,52320894,0,0
2018-04-01,Denver,4,2018-04-22,2634656.49,4075126.75,0.546739306,3949259.19,4427429.6,0.121078508,1.498965503,1.086451998,-0.275198798,66889496,14568602,0,52320894,0,0
2018-04-01,WestTex/NewMexico,4,2018-04-22,3731622.3,4191363.79,0.123201507,3446120.03,3591772.12,0.04226553,0.923491113,0.856945925,-0.072058287,66889496,14568602,0,52320894,0,0
2018-04-01,Buffalo/Rochester,4,2018-04-22,691565.72,838424.62,0.212357113,1049775.43,954040,-0.091196105,1.517969153,1.137895974,-0.250382676,66889496,14568602,0,52320894,0,0
2018-04-01,LosAngeles,4,2018-04-22,10017031.07,12401507.34,0.238042216,13203627.44,13153758.53,-0.00377691,1.318117848,1.060658045,-0.195323812,66889496,14568602,0,52320894,0,0
2018-04-01,Raleigh/Greensboro,4,2018-04-22,1241113.39,1603277.09,0.291805489,1782510.69,2031753.24,0.139826679,1.436219047,1.267250217,-0.11764837,66889496,14568602,0,52320894,0,0
2018-04-01,SanDiego,4,2018-04-22,1699719.64,2119205.83,0.246797284,2443464.24,2480291.73,0.015071835,1.437568986,1.170387366,-0.185856555,66889496,14568602,0,52320894,0,0
2018-04-01,TotalUS,4,2018-04-22,133901028.8,182799249.7,0.365181816,179353796.5,194888990.2,0.086617591,1.339450474,1.066136708,-0.204049176,66889496,14568602,0,52320894,0,0
2018-04-01,Dallas/FtWorth,4,2018-04-22,5115829.49,6236919.4,0.219141375,5025472.61,5162415.07,0.027249668,0.982337785,0.82771874,-0.157399061,66889496,14568602,0,52320894,0,0
2018-04-01,Hartford/Springfield,4,2018-04-22,1183940.46,1658256.97,0.400625307,2027252.07,2223594.36,0.096851444,1.712292247,1.340922668,-0.21688446,66889496,14568602,0,52320894,0,0
2018-04-01,Baltimore/Washington,4,2018-04-22,3255836.7,3901925.01,0.198440023,5125856.21,5243283.72,0.022908858,1.574359122,1.343768449,-0.146466375,66889496,14568602,0,52320894,0,0
2018-04-01,Portland,4,2018-04-22,2217915.22,3278183.31,0.478047168,3051808.57,3343834.12,0.095689341,1.375980715,1.020026583,-0.258691222,66889496,14568602,0,52320894,0,0
2018-04-01,Phoenix/Tucson,4,2018-04-22,4501777.42,5473374.13,0.215825133,3629609.87,4157985.67,0.145573717,0.806261512,0.759675032,-0.057780855,66889496,14568602,0,52320894,0,0
2018-04-01,Columbus,4,2018-04-22,732981.22,1036448.96,0.414018438,960735.97,972280.94,0.012016798,1.310723855,0.938088587,-0.284297311,66889496,14568602,0,52320894,0,0
2018-04-01,Roanoke,4,2018-04-22,603962.5,880540.61,0.45793921,819075.45,891434.9,0.088342838,1.356169381,1.012372274,-0.253506023,66889496,14568602,0,52320894,0,0
2018-04-01,Seattle,4,2018-04-22,2222748.7,2935394.99,0.320614872,3243349.96,3727828.79,0.149376057,1.459161785,1.26995815,-0.129665975,66889496,14568602,0,52320894,0,0
2018-04-01,Tampa,4,2018-04-22,1414475.38,2224750.07,0.572844675,2137006.02,2783419.87,0.302485741,1.510811747,1.251115758,-0.171891693,66889496,14568602,0,52320894,0,0
2018-04-01,Chicago,4,2018-04-22,3052256.3,3584925.51,0.17451654,5123856.9,5399954.86,0.053884791,1.678711221,1.506294857,-0.102707578,66889496,14568602,0,52320894,0,0
2018-04-01,Cincinnati/Dayton,4,2018-04-22,805191.7,1335613.19,0.65875181,1364346.49,1327577.44,-0.026949936,1.694436853,0.993983475,-0.413384173,66889496,14568602,0,52320894,0,0
2018-04-01,LasVegas,4,2018-04-22,1251430.19,1655356.41,0.322771676,1523395.27,1726444.19,0.133287088,1.217323413,1.042944093,-0.143248144,66889496,14568602,0,52320894,0,0
2018-04-01,StLouis,4,2018-04-22,640123.38,774816.83,0.210417951,932716.42,982826.97,0.053725386,1.457088507,1.268463632,-0.129453272,66889496,14568602,0,52320894,0,0
2018-04-01,Boise,4,2018-04-22,319512.72,456868.51,0.429891461,458639.83,529473.29,0.154442452,1.435435278,1.158918329,-0.192636306,66889496,14568602,0,52320894,0,0
2018-04-01,Southeast,4,2018-04-22,13628186.17,20651362.74,0.515341989,20079089.55,23611955.03,0.175947494,1.473350107,1.143360626,-0.223972211,66889496,14568602,0,52320894,0,0
2018-04-01,Indianapolis,4,2018-04-22,667957.53,925875.05,0.386128621,984517.46,963375.04,-0.021474906,1.473922242,1.040502215,-0.29405895,66889496,14568602,0,52320894,0,0
2018-04-01,Sacramento,4,2018-04-22,1571138.69,2459738.44,0.5655769,2423223.9,2770565.28,0.143338542,1.542336087,1.12636581,-0.269701449,66889496,14568602,0,52320894,0,0
2018-04-01,Syracuse,4,2018-04-22,313436.8,408899.19,0.30456663,472719.73,452457.57,-0.042862945,1.508181968,1.106525963,-0.266318,66889496,14568602,0,52320894,0,0
2018-04-01,Jacksonville,4,2018-04-22,638738.01,932269.72,0.459549464,983278.88,1041485.46,0.05919641,1.539408748,1.117150367,-0.274299065,66889496,14568602,0,52320894,0,0
2018-04-01,Detroit,4,2018-04-22,1096911.85,2108136.07,0.921882848,1866993.66,2194824.41,0.175592857,1.702045301,1.041120847,-0.388311906,66889496,14568602,0,52320894,0,0
2018-04-01,NewYork,4,2018-04-22,5478690.56,8908603.52,0.626046119,9485477.54,11758488.44,0.239630624,1.73134026,1.319902543,-0.237641166,66889496,14568602,0,52320894,0,0
2018-04-01,Charlotte,4,2018-04-22,911631.96,1137051.8,0.247270664,1381577.04,1512819.99,0.094995028,1.515498689,1.330475876,-0.122087082,66889496,14568602,0,52320894,0,0
2018-04-01,NorthernNewEngland,4,2018-04-22,1937397.4,2579350.89,0.33134838,2718766.4,2891796.44,0.063642849,1.403308583,1.121133403,-0.201078497,66889496,14568602,0,52320894,0,0
2018-04-01,Boston,4,2018-04-22,2204251.69,3148678.81,0.428457024,3736116.64,3872502.06,0.036504594,1.694959181,1.229881577,-0.274388675,66889496,14568602,0,52320894,0,0
2018-04-01,Albany,4,2018-04-22,388241.62,561508.32,0.446285743,557034.31,618994.11,0.111231568,1.434761966,1.10237745,-0.231665268,66889496,14568602,0,52320894,0,0
2018-04-01,GreatLakes,4,2018-04-22,12431974.24,17563093.26,0.412735654,19452166.21,20756891.81,0.067073538,1.564688426,1.181847155,-0.244675722,66889496,14568602,0,52320894,0,0
2018-05-01,WestTex/NewMexico,5,2018-05-20,3874381.07,4480975.03,0.156565384,3750417.69,3642996.63,-0.028642426,0.96800434,0.812991951,-0.160136048,54804644,13573634,0,40946564,284446,0
2018-05-01,Phoenix/Tucson,5,2018-05-20,4514546.71,5827283.36,0.290779282,3719300.05,4233176.95,0.138164949,0.82384795,0.726440897,-0.11823426,54804644,13573634,0,40946564,284446,0
2018-05-01,Cincinnati/Dayton,5,2018-05-20,1092607.09,1498343.63,0.37134716,1513295.7,1342223.11,-0.113046373,1.385031924,0.895804596,-0.353224586,54804644,13573634,0,40946564,284446,0
2018-05-01,Pittsburgh,5,2018-05-20,759991.15,833859.92,0.097196882,833712.75,888145.51,0.065289586,1.097003235,1.06510157,-0.029080739,54804644,13573634,0,40946564,284446,0
2018-05-01,Midsouth,5,2018-05-20,14284791.03,19839440.77,0.388850612,19659637.13,21075473.04,0.072017398,1.376263544,1.06230177,-0.228126201,54804644,13573634,0,40946564,284446,0
2018-05-01,Northeast,5,2018-05-20,18875010.87,30041172.29,0.59158437,30163862.84,34377649.44,0.139696518,1.598084528,1.144351129,-0.283923279,54804644,13573634,0,40946564,284446,0
2018-05-01,SanDiego,5,2018-05-20,1981244.28,2536468.36,0.280240092,2599731.36,2485182.38,-0.044061853,1.312171036,0.979780556,-0.25331338,54804644,13573634,0,40946564,284446,0
2018-05-01,California,5,2018-05-20,23875641.65,30648128.99,0.283656768,32434670.52,32024789.55,-0.012637125,1.358483721,1.044918258,-0.230820185,54804644,13573634,0,40946564,284446,0
2018-05-01,TotalUS,5,2018-05-20,150367867,207038114,0.376877375,195375768.9,207437440.1,0.061735758,1.299318617,1.001928757,-0.228881397,54804644,13573634,0,40946564,284446,0
2018-05-01,Denver,5,2018-05-20,3160174.49,4515909.55,0.429006393,4287196.15,4585511.94,0.069582958,1.356632731,1.015412707,-0.251519823,54804644,13573634,0,40946564,284446,0
2018-05-01,Charlotte,5,2018-05-20,1043292.36,1446372.19,0.386353668,1511139.95,1649473.6,0.09154258,1.448433831,1.140421263,-0.21265215,54804644,13573634,0,40946564,284446,0
2018-05-01,SouthCentral,5,2018-05-20,26196955.55,35143853.06,0.341524323,26370722.74,26554762.35,0.006978937,1.006633106,0.755601906,-0.249377056,54804644,13573634,0,40946564,284446,0
2018-05-01,SouthCarolina,5,2018-05-20,1729824.38,2419271.08,0.398564564,2332633.11,2485002.45,0.065320748,1.348479728,1.027169907,-0.238275604,54804644,13573634,0,40946564,284446,0
2018-05-01,Portland,5,2018-05-20,2688382.6,3737177.77,0.390121246,3317304.26,3822425.44,0.152268571,1.233940534,1.022810708,-0.171102108,54804644,13573634,0,40946564,284446,0
2018-05-01,Buffalo/Rochester,5,2018-05-20,693762.53,923519.16,0.331174746,1110324.83,1043560.55,-0.060130403,1.600439317,1.129982566,-0.293954758,54804644,13573634,0,40946564,284446,0
2018-05-01,Boston,5,2018-05-20,2438232.75,4254451.02,0.744891262,4049987.52,4629432.57,0.143073293,1.661034009,1.088138645,-0.34490285,54804644,13573634,0,40946564,284446,0
2018-05-01,Sacramento,5,2018-05-20,1774661.26,2400190.09,0.352477875,2775244.36,2797865.92,0.008151196,1.563816387,1.16568514,-0.25458951,54804644,13573634,0,40946564,284446,0
2018-05-01,Philadelphia,5,2018-05-20,1802247.86,2821605.32,0.565603368,3043167.94,3413135.08,0.121573028,1.688540188,1.209642984,-0.283616112,54804644,13573634,0,40946564,284446,0
2018-05-01,Jacksonville,5,2018-05-20,835885.11,1116353.68,0.335534832,1109275.71,1187145.22,0.070198517,1.327067197,1.063413183,-0.1986742,54804644,13573634,0,40946564,284446,0
2018-05-01,Chicago,5,2018-05-20,3587411.94,4186551.1,0.167011531,5801734.54,5150192.78,-0.112301202,1.617247932,1.230175545,-0.239340165,54804644,13573634,0,40946564,284446,0
2018-05-01,Richmond/Norfolk,5,2018-05-20,1270607.44,1787617.35,0.406899797,1529564.56,1707434.75,0.116288122,1.203805764,0.955145546,-0.206561744,54804644,13573634,0,40946564,284446,0
2018-05-01,GrandRapids,5,2018-05-20,697897.77,917059.55,0.314031352,1220628.38,1183936.76,-0.030059616,1.749007423,1.291014046,-0.261859024,54804644,13573634,0,40946564,284446,0
2018-05-01,StLouis,5,2018-05-20,766809.39,1041642.52,0.358411273,1126850.26,1186695.2,0.053108157,1.469531118,1.139253801,-0.224750135,54804644,13573634,0,40946564,284446,0
2018-05-01,NewYork,5,2018-05-20,6163311.77,10907456.59,0.769739549,10805829.51,13207390.32,0.22224678,1.753250511,1.210858848,-0.309363471,54804644,13573634,0,40946564,284446,0
2018-05-01,SanFrancisco,5,2018-05-20,2982628.37,4274673.13,0.433189992,5200202.2,5146341.69,-0.010357388,1.743496526,1.20391467,-0.30948261,54804644,13573634,0,40946564,284446,0
2018-05-01,NorthernNewEngland,5,2018-05-20,1926566.17,2979621.93,0.546597245,2636913,3011737.28,0.142145107,1.368711359,1.010778331,-0.261510965,54804644,13573634,0,40946564,284446,0
2018-05-01,Plains,5,2018-05-20,8238522.39,11040813.17,0.340144828,10859428.93,11534036.38,0.062121816,1.318128229,1.044672725,-0.207457437,54804644,13573634,0,40946564,284446,0
2018-05-01,Harrisburg/Scranton,5,2018-05-20,1149028.04,1646417.79,0.432878688,1686556.86,1801318.25,0.06804478,1.467811752,1.094083325,-0.254616047,54804644,13573634,0,40946564,284446,0
2018-05-01,GreatLakes,5,2018-05-20,15276187.47,20312509.87,0.329684511,21896300.68,21407426.23,-0.022326806,1.433361611,1.053903548,-0.26473296,54804644,13573634,0,40946564,284446,0
2018-05-01,Louisville,5,2018-05-20,397767.3,594864.37,0.495508479,590233.51,579502.28,-0.01818133,1.483866346,0.974175475,-0.343488396,54804644,13573634,0,40946564,284446,0
2018-05-01,Raleigh/Greensboro,5,2018-05-20,1362806.46,1937429.11,0.421646556,1898683.78,2140659.49,0.127443923,1.393216011,1.104896937,-0.20694499,54804644,13573634,0,40946564,284446,0
2018-05-01,Spokane,5,2018-05-20,386696.19,541435.62,0.400157628,516963.3,611295.88,0.182474423,1.336871977,1.129027824,-0.155470499,54804644,13573634,0,40946564,284446,0
2018-05-01,Nashville,5,2018-05-20,1052574.12,1400241.77,0.330302297,1161154.06,1270311.58,0.094007784,1.103156574,0.907208746,-0.177624675,54804644,13573634,0,40946564,284446,0
2018-05-01,Baltimore/Washington,5,2018-05-20,3593499.36,4961701.43,0.380743652,5496730.47,5865048.67,0.067006778,1.529631682,1.182064006,-0.227223115,54804644,13573634,0,40946564,284446,0
2018-05-01,Orlando,5,2018-05-20,1733212.68,2436967.25,0.406040515,2272936.68,2622938.57,0.153986643,1.311400907,1.076312605,-0.179265014,54804644,13573634,0,40946564,284446,0
2018-05-01,Syracuse,5,2018-05-20,355065.52,465507.45,0.31104662,514193.45,501154.3,-0.025358452,1.448164975,1.076576325,-0.256592761,54804644,13573634,0,40946564,284446,0
2018-05-01,Atlanta,5,2018-05-20,2277055.68,3536468.96,0.553088487,3028288.17,3269632.75,0.079696702,1.329913975,0.924547278,-0.304806705,54804644,13573634,0,40946564,284446,0
2018-05-01,Detroit,5,2018-05-20,1539745.12,2352787.87,0.528037231,2129733.77,2312195.92,0.08567369,1.383172931,0.982747297,-0.289497882,54804644,13573634,0,40946564,284446,0
2018-05-01,Miami/FTLauderdale,5,2018-05-20,2978470.54,4151020.3,0.393675124,3998764.99,4614676.17,0.154025351,1.342556502,1.111696845,-0.171955264,54804644,13573634,0,40946564,284446,0
2018-05-01,West,5,2018-05-20,26341957.56,35006916.72,0.328941353,31184813.2,34614172.92,0.109968904,1.1838457,0.988780966,-0.164772094,54804644,13573634,0,40946564,284446,0
2018-05-01,Roanoke,5,2018-05-20,699140.29,1040595.67,0.488393224,860487.78,971131.55,0.128582616,1.230779848,0.933245811,-0.24174432,54804644,13573634,0,40946564,284446,0
2018-05-01,Hartford/Springfield,5,2018-05-20,1345458.93,2109274.07,0.567698592,2229662.34,2425316.01,0.087750359,1.657176069,1.149834459,-0.306148284,54804644,13573634,0,40946564,284446,0
2018-05-01,LasVegas,5,2018-05-20,1333052.24,1690876.78,0.268424994,1634136.77,1836784.2,0.124008855,1.225861014,1.086290983,-0.113854694,54804644,13573634,0,40946564,284446,0
